item,zscores,sent,tree,score
RC.sub.non.sh.01,0.5416816419285714,I voted for the congressman who you think the lobbyist offended.,(C-mat-decl (T-past (lv-tr (I) (vote (for (the (congressman (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (lobbyist)) (offend (who)))))))))))))))),0.6702442167276538
RC.sub.non.sh.02,0.34541600385714283,I met the local hero who you think the president praised.,(C-mat-decl (T-past (lv-tr (I) (meet (the (local_hero (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (president)) (praise (who))))))))))))))),0.5978593377267819
RC.sub.non.sh.03,0.471260934,I called the candidate who you think the millionaire supported.,(C-mat-decl (T-past (lv-tr (I) (call (the (candidate (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (millionaire)) (support (who))))))))))))))),0.6442723019663432
RC.sub.non.sh.04,-0.09274046676923076,I interviewed the soldier who you think the terrorist captured.,(C-mat-decl (T-past (lv-tr (I) (interview (the (soldier (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (terrorist)) (capture (who))))))))))))))),0.4362625171045366
RC.sub.non.sh.05,0.21349857014285714,I researched the Pope who you think the priest criticized.,(C-mat-decl (T-past (lv-tr (I) (research (the (Pope (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (priest)) (criticize (who))))))))))))))),0.5492067688342133
RC.sub.non.sh.06,-0.29906602369230767,I respect the musician who you think the orphans can rely on.,(C-mat-decl (T-pres (lv-tr (I) (respect (the (musician (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (orphans)) (rely (on (who)))))))))))))))),0.36016743179353033
RC.sub.non.sh.07,0.240563637,I admire the director who you think the new playhouse hired.,(C-mat-decl (T-pres (lv-tr (I) (admire (the (director (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (new_playhouse)) (hire (who))))))))))))))),0.5591886566921979
RC.sub.non.sh.08,0.1710597453076923,I spoke to the author who you think the censors complained about.,(C-mat-decl (T-past (lv-tr (I) (speak (to (the (author (C-rel (T-pres (lv-tr (you) (think (C-emb-decl (T-past (lv-tr (the (censors)) (complain (about (who))))))))))))))))),0.5335548736231188
RC.wh.isl.lg.01,-0.7385922760714285,I take classes with the struggling student who the professor wonders when Paul will tutor.,(C-mat-decl (T-pres (lv-tr (I) (take (D-e (classes)) (with (the (struggling_student (C-rel (T-pres (lv-tr (the (professor)) (wonder (C-emb-wh (will (when) (lv-tr (D-e (Paul)) (tutor (who)))))))))))))))),0.19806542092298435
RC.wh.isl.lg.02,-0.7934894838571429,I respect the general who the soldier wonders how Matt will impress.,(C-mat-decl (T-pres (lv-tr (I) (respect (the (general (C-rel (T-pres (lv-tr (the (soldier)) (wonder (C-emb-wh (will (lv-tr (how) (D-e (Matt)) (impress (who))))))))))))))),0.1778187400362951
RC.wh.isl.lg.03,-0.950876395,I dislike the home owner who the real estate agent wonders where Caroline will confront.,(C-mat-decl (T-pres (lv-tr (I) (dislike (the (home_owner (C-rel (T-pres (lv-tr (the (real_estate_agent)) (wonder (C-emb-wh (will (lv-tr (where) (D-e (Caroline)) (confront (who))))))))))))))),0.11977275383441828
RC.wh.isl.lg.04,-0.6732324522142857,I like the talented actor who the director wonders why Tom should hire.,(C-mat-decl (T-pres (lv-tr (I) (like (the (talented_actor (C-rel (T-pres (lv-tr (the (director)) (wonder (C-emb-wh (should (why) (lv-tr (D-e (Tom)) (hire (who))))))))))))))),0.22217082718720146
RC.wh.isl.lg.05,-0.7708563718571428,I called the principal who the teacher wonders when Christine will apologize to.,(C-mat-decl (T-past (lv-tr (I) (call (the (principal (C-rel (T-pres (lv-tr (the (teacher)) (wonder (C-emb-wh (will (when) (lv-tr (D-e (Christine)) (apologize (to (who)))))))))))))))),0.18616607525825052
RC.wh.isl.lg.06,-0.7986978417857143,I negotiated with the famous band who the agent wonders where Alan will perform with.,(C-mat-decl (T-past (lv-tr (I) (negotiate (with (the (famous_band (C-rel (T-pres (lv-tr (the (agent)) (wonder (C-emb-wh (will (lv-tr (where) (D-e (Alan)) (perform (with (who))))))))))))))))),0.17589784159397243
RC.wh.isl.lg.07,-0.6953764142307692,I share a locker with the quarterback who the cheerleader wonders why Jessica kissed.,(C-mat-decl (T-pres (lv-tr (I) (share (a (locker)) (with (the (quarterback (C-rel (T-pres (lv-tr (the (cheerleader)) (wonder (C-emb-wh (T-past (why) (lv-tr (D-e (Jessica)) (kiss (who)))))))))))))))),0.2140038957420765
RC.wh.isl.lg.08,-0.8765568745714286,I spoke with the chef who the waiter wonders why Rachel should talk to.,(C-mat-decl (T-past (lv-tr (I) (speak (with (the (chef (C-rel (T-pres (lv-tr (the (waiter)) (wonder (C-emb-wh (should (why) (lv-tr (D-e (Rachel)) (talk (to (who))))))))))))))))),0.14718259259420732
RC.wh.isl.sh.01,0.07033145892857143,I take classes with the professor who wonders when Paul will tutor the struggling student.,(C-mat-decl (T-pres (lv-tr (I) (take (D-e (classes)) (with (the (professor (C-rel (T-pres (lv-tr (who) (wonder (C-emb-wh (will (when) (lv-tr (D-e (Paul)) (tutor (the (struggling_student))))))))))))))))),0.49640519784103265
RC.wh.isl.sh.02,-0.1663465837142857,I respect the soldier who wonders how Matt will impress the general.,(C-mat-decl (T-pres (lv-tr (I) (respect (the (soldier (C-rel (T-pres (lv-tr (who) (wonder (C-emb-wh (will (lv-tr (how) (D-e (Matt)) (impress (the (general)))))))))))))))),0.4091157892251879
RC.wh.isl.sh.03,-0.39086726257142856,I dislike the real estate agent who wonders where Caroline will confront the home owner.,(C-mat-decl (T-pres (lv-tr (I) (dislike (the (real_estate_agent (C-rel (T-pres (lv-tr (who) (wonder (C-emb-wh (will (lv-tr (where) (D-e (Caroline)) (confront (the (home_owner)))))))))))))))),0.32631014717819223
RC.wh.isl.sh.04,-0.41356210553846157,I like the director who wonders why Tom should hire the talented actor.,(C-mat-decl (T-pres (lv-tr (I) (like (the (director (C-rel (T-pres (lv-tr (who) (wonder (C-emb-wh (should (why) (lv-tr (D-e (Tom)) (hire (the (talented_actor)))))))))))))))),0.3179400449114133
RC.wh.isl.sh.05,0.30378712321428575,I called the teacher who wonders when Christine will apologize to the principal.,(C-mat-decl (T-past (lv-tr (I) (call (the (teacher (C-rel (T-pres (lv-tr (who) (wonder (C-emb-wh (will (when) (lv-tr (D-e (Christine)) (apologize (to (the (principal))))))))))))))))),0.58250615864824
RC.wh.isl.sh.06,0.13634505914285713,I negotiated with the agent who wonders where Alan will perform with the famous band.,(C-mat-decl (T-past (lv-tr (I) (negotiate (with (the (agent (C-rel (T-pres (lv-tr (who) (wonder (C-emb-wh (will (lv-tr (where) (D-e (Alan)) (perform (with (the (famous_band)))))))))))))))))),0.5207517238599375
RC.wh.isl.sh.07,0.6051724166923077,I share a locker with the cheerleader who wonders why Jessica kissed the quarterback.,(C-mat-decl (T-past (lv-tr (I) (share (a (locker)) (with (the (cheerleader (C-rel (T-pres (lv-tr (who) (wonder (C-emb-wh (T-past (why) (lv-tr (D-e (Jessica)) (kiss (the (quarterback))))))))))))))))),0.69366029757657
RC.wh.isl.sh.08,0.05752203238461538,I spoke with the waiter who wonders why Rachel should talk to the chef.,(C-mat-decl (T-past (lv-tr (I) (speak (with (the (waiter (C-rel (T-pres (lv-tr (who) (wonder (C-emb-wh (should (why) (lv-tr (D-e (Rachel)) (talk (to (the (chef)))))))))))))))))),0.49168094351120756
RC.wh.non.lg.01,-0.08818216376923077,I take classes with the struggling student who the professor thinks that Paul will tutor.,(C-mat-decl (T-pres (lv-tr (I) (take (D-e (classes)) (with (the (struggling_student (C-rel (T-pres (lv-tr (the (professor)) (think (that (will (lv-tr (D-e (Paul)) (tutor (who)))))))))))))))),0.43794366829506864
RC.wh.non.lg.02,-0.3929323414285714,I respect the general who the soldier thinks that Matt will impress.,(C-mat-decl (T-pres (lv-tr (I) (respect (the (general (C-rel (T-pres (lv-tr (the (soldier)) (think (that (will (lv-tr (D-e (Matt)) (impress (who))))))))))))))),0.3255485238768829
RC.wh.non.lg.03,-0.21617386214285714,I dislike the home owner who the real estate agent thinks that Caroline will confront.,(C-mat-decl (T-pres (lv-tr (I) (dislike (the (home_owner (C-rel (T-pres (lv-tr (the (real_estate_agent)) (think (that (will (lv-tr (D-e (Caroline)) (confront (who))))))))))))))),0.3907389528342845
RC.wh.non.lg.04,0.2637864995,I like the talented actor who the director thinks that Tom should hire.,(C-mat-decl (T-pres (lv-tr (I) (like (the (talented_actor (C-rel (T-pres (lv-tr (the (director)) (think (that (should (lv-tr (D-e (Tom)) (hire (who))))))))))))))),0.5677534982438537
RC.wh.non.lg.05,-0.259093489,I called the principal who the teacher thinks that Christine will apologize to.,(C-mat-decl (T-past (lv-tr (I) (call (the (principal (C-rel (T-pres (lv-tr (the (teacher)) (think (that (will (lv-tr (D-e (Christine)) (apologize (to (who)))))))))))))))),0.37490973266439304
RC.wh.non.lg.06,0.08720139007142858,I negotiated with the famous band who the agent thinks that Alan will perform with.,(C-mat-decl (T-past (lv-tr (I) (negotiate (with (the (famous_band (C-rel (T-pres (lv-tr (the (agent)) (think (that (will (lv-tr (D-e (Alan)) (perform (with (who))))))))))))))))),0.5026270099551039
RC.wh.non.lg.07,0.10642348785714285,I share a locker with the quarterback who the cheerleader thinks that Jessica kissed.,(C-mat-decl (T-pres (lv-tr (I) (share (a (locker)) (with (the (quarterback (C-rel (T-pres (lv-tr (the (cheerleader)) (think (that (T-past (lv-tr (D-e (Jessica)) (kiss (who)))))))))))))))),0.5097163264347185
RC.wh.non.lg.08,-0.04243458371428572,I spoke with the chef who the waiter thinks that Rachel should talk to.,(C-mat-decl (T-past (lv-tr (I) (speak (with (the (chef (C-rel (T-pres (lv-tr (the (waiter)) (think (that (should (lv-tr (D-e (Rachel)) (talk (to (who))))))))))))))))),0.4548158680310956
RC.wh.non.sh.01,0.030583023285714276,I take classes with the professor who thinks that Paul will tutor the struggling student.,(C-mat-decl (T-pres (lv-tr (I) (take (D-e (classes)) (with (the (professor (C-rel (T-pres (lv-tr (who) (think (that (will (lv-tr (D-e (Paul)) (tutor (the (struggling_student))))))))))))))))),0.4817455471107553
RC.wh.non.sh.02,0.4055425117692308,I respect the soldier who thinks that Matt will impress the general.,(C-mat-decl (T-pres (lv-tr (I) (respect (the (soldier (C-rel (T-pres (lv-tr (who) (think (that (will (lv-tr (D-e (Matt)) (impress (the (general)))))))))))))))),0.6200346407636667
RC.wh.non.sh.03,0.25708022557142857,I dislike the real estate agent who thinks that Caroline will confront the home owner.,(C-mat-decl (T-pres (lv-tr (I) (dislike (the (real_estate_agent (C-rel (T-pres (lv-tr (who) (think (that (will (lv-tr (D-e (Caroline)) (confront (the (home_owner)))))))))))))))),0.565280152264209
RC.wh.non.sh.04,0.18645339835714284,I like the director who thinks that Tom should hire the talented actor.,(C-mat-decl (T-pres (lv-tr (I) (like (the (director (C-rel (T-pres (lv-tr (who) (think (that (should (lv-tr (D-e (Tom)) (hire (the (talented_actor)))))))))))))))),0.5392322184926285
RC.wh.non.sh.05,0.005823667071428571,I called the teacher who thinks that Christine will apologize to the principal.,(C-mat-decl (T-past (lv-tr (I) (call (the (soldier (C-rel (T-pres (lv-tr (who) (think (that (will (lv-tr (D-e (Christine)) (apologize (to (the (principal))))))))))))))))),0.47261403014568015
RC.wh.non.sh.06,0.5067668426153846,I negotiated with the agent who thinks that Alan will perform with the famous band.,(C-mat-decl (T-past (lv-tr (I) (negotiate (with (the (agent (C-rel (T-pres (lv-tr (who) (think (that (will (lv-tr (D-e (Alan)) (perform (with (the (famous_band)))))))))))))))))),0.6573672630822839
RC.wh.non.sh.07,0.7440147937142857,I share a locker with the cheerleader who thinks that Jessica kissed the quarterback.,(C-mat-decl (T-pres (lv-tr (I) (share (a (locker)) (with (the (cheerleader (C-rel (T-pres (lv-tr (who) (think (that (T-past (lv-tr (D-e (Jessica)) (kiss (the (quarterback))))))))))))))))),0.7448668600685315
RC.wh.non.sh.08,0.6392925961428572,I spoke with the waiter who thinks that Rachel should talk to the chef.,(C-mat-decl (T-past (lv-tr (I) (speak (with (the (waiter (C-rel (T-pres (lv-tr (who) (think (that (should (lv-tr (D-e (Rachel)) (talk (to (the (chef)))))))))))))))))),0.7062441868670488
WH.adj.isl.lg.01,-0.8979072839285714,What do you worry if the lawyer forgets at the office?,(C-mat-wh (T-pres (lv-tr (you) (worry (if (T-pres (lv-tr (the (lawyer)) (forget (what) (at (the (office))))))))))),0.1393083319079153
WH.adj.isl.lg.02,-0.9872615617142857,What do you laugh if the heiress buys at the auction?,(C-mat-wh (T-pres (lv-tr (you) (laugh (if (T-pres (lv-tr (the (heiress)) (buy (what) (at (the (auction))))))))))),0.10635351287140463
WH.adj.isl.lg.03,-1.0696187095384615,What do you sigh if the bride and groom neglect to send promptly?,(C-mat-wh (T-pres (lv-tr (you) (sigh (if (T-pres (lv-tr (the (bride_and_groom)) (neglect (to-inf (lv-tr (PRO) (send (what) (promptly)))))))))))),0.07597931064890298
WH.adj.isl.lg.04,-1.1797659194285715,What do you blush if the child prodigy submits to the art contest?,(C-mat-wh (T-pres (lv-tr (you) (blush (if (T-pres (lv-tr (the (child_prodigy)) (submit (a (drawing)) (to (the (art_contest))))))))))),0.035355834534976316
WH.adj.isl.lg.05,-1.2337259551428572,What do you sneeze if the dog owner leaves open at night?,(C-mat-wh (T-pres (lv-tr (you) (sneeze (if (T-pres (lv-tr (the (dog_owner)) (leave (what) (open) (at (D-e (night))))))))))),0.01545479279154184
WH.adj.isl.lg.06,-1.0929858052142858,What do you cough if the tourists photograph in the exhibit?,(C-mat-wh (T-pres (lv-tr (you) (cough (if (T-pres (lv-tr (the (tourists)) (photograph (what) (in (the (exhibit))))))))))),0.06736127435015585
WH.adj.isl.lg.07,-1.2604227943846154,What do you wink if the sweethearts share at the movies?,(C-mat-wh (T-pres (lv-tr (you) (wink (if (T-pres (lv-tr (the (sweethearts)) (share (what) (at (the (movies))))))))))),0.005608711239981085
WH.adj.isl.lg.08,-1.1210519744285714,What do you faint if the actors forget on stage?,(C-mat-wh (T-pres (lv-tr (you) (faint (if (T-pres (lv-tr (the (actors)) (forget (what) (on (D-e (stage))))))))))),0.05701016917170022
WH.adj.isl.sh.01,0.4842603405714286,Who worries if the lawyer forgets his briefcase at the office?,(C-mat-wh (T-pres (lv-tr (who) (worry (if (T-pres (lv-tr (the (lawyer)) (forget (his (briefcase)) (at (the (office))))))))))),0.6490666229743515
WH.adj.isl.sh.02,0.3621560642857143,Who laughs if the heiress buys a painting at the auction?,(C-mat-wh (T-pres (lv-tr (who) (laugh (if (T-pres (lv-tr (the (heiress)) (buy (a (painting)) (at (the (auction))))))))))),0.6040332521241072
WH.adj.isl.sh.03,0.23060639457142856,Who sighs if the bride and groom neglect to send a thank you note promptly?,(C-mat-wh (T-pres (lv-tr (who) (sigh (if (T-pres (lv-tr (the (bride_and_groom)) (neglect (to-inf (lv-tr (PRO) (send (a (thank_you_note)) (promptly)))))))))))),0.5555163185516204
WH.adj.isl.sh.04,0.0031676009999999856,Who blushes if the child prodigy submits a drawing to the art contest?,(C-mat-wh (T-pres (lv-tr (who) (blush (if (T-pres (lv-tr (the (child_prodigy)) (submit (a (drawing)) (to (the (art_contest))))))))))),0.47163444440113567
WH.adj.isl.sh.05,0.10994000992857145,Who sneezes if the dog owner leaves a window open at night?,(C-mat-wh (T-pres (lv-tr (who) (sneeze (if (T-pres (lv-tr (the (dog_owner)) (leave (a (window)) (open) (at (D-e (night))))))))))),0.5110132576099639
WH.adj.isl.sh.06,-0.630914021,Who coughs if the tourists photograph the priceless painting in the exhibit?,(C-mat-wh (T-pres (lv-tr (who) (cough (if (T-pres (lv-tr (the (tourists)) (photograph (the (priceless_painting)) (in (the (exhibit))))))))))),0.23777831993556514
WH.adj.isl.sh.07,0.07442363742857144,Who winks if the sweethearts share popcorn at the movies?,(C-mat-wh (T-pres (lv-tr (who) (wink (if (T-pres (lv-tr (the (sweethearts)) (share (D-e (popcorn)) (at (the (movies))))))))))),0.49791443730079304
WH.adj.isl.sh.08,0.174230578,Who faints if the actors forget their lines on stage?,(C-mat-wh (T-pres (lv-tr (who) (faint (if (T-pres (lv-tr (the (actors)) (forget (their (lines)) (on (D-e (stage))))))))))),0.5347243108359699
WH.adj.non.lg.01,0.9828754443076924,What do you think that the lawyer forgot at the office?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (lawyer)) (forget (what) (at (the (office))))))))))),0.8329612379798643
WH.adj.non.lg.02,0.277490954,What do you wish that the heiress bought at the auction?,(C-mat-wh (T-pres (lv-tr (you) (wish (that (T-past (lv-tr (the (heiress)) (buy (what) (at (the (auction))))))))))),0.5728078485137386
WH.adj.non.lg.03,-0.30333732142857145,What do you suspect that the bride and groom neglected to send promptly?,(C-mat-wh (T-pres (lv-tr (you) (suspect (that (T-past (lv-tr (the (bride_and_groom)) (neglect (to-inf (lv-tr (PRO) (send (what) (promptly)))))))))))),0.3585921312322389
WH.adj.non.lg.04,0.7799171075,What do you think that the child prodigy will submit to the art contest?,(C-mat-wh (T-pres (lv-tr (you) (think (that (will (lv-tr (the (child_prodigy)) (submit (a (drawing)) (to (the (art_contest))))))))))),0.7581080196763302
WH.adj.non.lg.05,-0.08790484600000001,What do you hope that the dog owner will leave open at night?,(C-mat-wh (T-pres (lv-tr (you) (hope (that (will (lv-tr (the (dog_owner)) (leave (what) (open) (at (D-e (night))))))))))),0.438045946072105
WH.adj.non.lg.06,-0.8521240276428571,What do you complain that the tourists photograph in the exhibit?,(C-mat-wh (T-pres (lv-tr (you) (complain (that (T-pres (lv-tr (the (tourists)) (photograph (what) (in (the (exhibit))))))))))),0.156193689421701
WH.adj.non.lg.07,0.16798925392857142,What do you claim that the sweethearts share at the movies?,(C-mat-wh (T-pres (lv-tr (you) (claim (that (T-pres (lv-tr (the (sweethearts)) (share (what) (at (the (movies))))))))))),0.5324224433661728
WH.adj.non.lg.08,0.388606121,What do you believe that the actors will forget on stage?,(C-mat-wh (T-pres (lv-tr (you) (believe (that (will (lv-tr (the (actors)) (forget (what) (on (D-e (stage))))))))))),0.6137883176243298
WH.adj.non.sh.01,1.3397749962857144,Who thinks that the lawyer forgot his briefcase at the office?,(C-mat-wh (T-pres (lv-tr (who) (think (that (T-past (lv-tr (the (lawyer)) (forget (his (briefcase)) (at (the (office))))))))))),0.9645896327373433
WH.adj.non.sh.02,0.3933225306153846,Who wishes that the heiress bought a painting at the auction?,(C-mat-wh (T-pres (lv-tr (who) (wish (that (T-past (lv-tr (the (heiress)) (buy (a (painting)) (at (the (auction))))))))))),0.6155277802357316
WH.adj.non.sh.03,0.5477200037142858,Who suspects that the bride and groom neglected to send a thank you note promptly?,(C-mat-wh (T-pres (lv-tr (who) (suspect (that (T-past (lv-tr (the (bride_and_groom)) (neglect (to-inf (lv-tr (PRO) (send (a (thank_you_note)) (promptly)))))))))))),0.6724712295227482
WH.adj.non.sh.04,1.0516119645714286,Who thinks that the child prodigy will submit a drawing to the art contest?,(C-mat-wh (T-pres (lv-tr (who) (think (that (will (lv-tr (the (child_prodigy)) (submit (a (drawing)) (to (the (art_contest))))))))))),0.8583120062097098
WH.adj.non.sh.05,0.6334038242142858,Who hopes that the dog owner will leave a window open at night?,(C-mat-wh (T-pres (lv-tr (who) (hope (that (will (lv-tr (the (dog_owner)) (leave (a (window)) (open) (at (D-e (night))))))))))),0.7040723444207504
WH.adj.non.sh.06,-0.20091678323076925,Who complains that the tourists photograph the priceless painting in the exhibit?,(C-mat-wh (T-pres (lv-tr (who) (complain (that (T-pres (lv-tr (the (tourists)) (photograph (the (priceless_painting)) (in (the (exhibit))))))))))),0.3963659276924933
WH.adj.non.sh.07,0.4833172331428572,Who claims that the sweethearts share popcorn at the movies?,(C-mat-wh (T-pres (lv-tr (who) (claim (that (T-pres (lv-tr (the (sweethearts)) (share (D-e (popcorn)) (at (the (movies))))))))))),0.6487187948075223
WH.adj.non.sh.08,0.9334630458571429,Who believes that the actors will forget their lines on stage?,(C-mat-wh (T-pres (lv-tr (who) (believe (that (will (lv-tr (the (actors)) (forget (their (lines)) (on (D-e (stage))))))))))),0.814737413788672
WH.np.isl.lg.01,-0.6822453483571428,What did you hear the rumor that Jeff baked?,(C-mat-wh (T-past (lv-tr (you) (hear (the (rumor-sc (that (T-past (lv-tr (D-e (Jeff)) (bake (what))))))))))),0.21884677411729678
WH.np.isl.lg.02,-0.6326597006428571,What did you deny the fact that Laura ate?,(C-mat-wh (T-past (lv-tr (you) (deny (the (fact-sc (that (T-past (lv-tr (D-e (Laura)) (eat (what))))))))))),0.23713449450099514
WH.np.isl.lg.03,-0.7301463890769231,What did you make the announcement that Andrew won?,(C-mat-wh (T-past (lv-tr (you) (make (the (announcement-sc (that (T-past (lv-tr (D-e (Andrew)) (win (what))))))))))),0.2011803549183576
WH.np.isl.lg.04,-0.8554252352142857,What did you make the announcement that Jane lost?,(C-mat-wh (T-past (lv-tr (you) (make (the (announcement-sc (that (T-past (lv-tr (D-e (Jane)) (lose (what))))))))))),0.15497616855068813
WH.np.isl.lg.05,-0.7825613957142857,What did you make the claim that Amy stole?,(C-mat-wh (T-past (lv-tr (you) (make (the (claim-n-sc (that (T-past (lv-tr (D-e (Amy)) (steal (what))))))))))),0.18184913652191778
WH.np.isl.lg.06,-0.7005723172857143,What did you hear the rumor that Ralph received?,(C-mat-wh (T-past (lv-tr (you) (hear (the (rumor-sc (that (T-past (lv-tr (D-e (Ralph)) (receive (what))))))))))),0.21208759079115289
WH.np.isl.lg.07,-1.275630353,What did you deny the fact that Jared could afford?,(C-mat-wh (T-past (lv-tr (you) (deny (the (fact-sc (that (could (lv-tr (D-e (Jared)) (afford (what))))))))))),0
WH.np.isl.lg.08,-0.7056503642857143,What did you make the claim that Elizabeth joined?,(C-mat-wh (T-past (lv-tr (you) (make (the (claim-n-sc (that (T-past (lv-tr (D-e (Elizabeth)) (join (what))))))))))),0.21021475242134124
WH.np.isl.sh.01,1.175434673,Who heard the rumor that Jeff baked a pie?,(C-mat-wh (T-past (lv-tr (who) (hear (the (rumor-sc (that (T-past (lv-tr (D-e (Jeff)) (bake (a (pie)))))))))))),0.9039791533233602
WH.np.isl.sh.02,0.6730782409285715,Who denied the fact that Laura ate the cookie?,(C-mat-wh (T-past (lv-tr (who) (deny (the (fact-sc (that (T-past (lv-tr (D-e (Laura)) (eat (the (cookie)))))))))))),0.7187046961737791
WH.np.isl.sh.03,1.1175036735714285,Who made the announcement that Andrew won the match?,(C-mat-wh (T-past (lv-tr (who) (make (the (announcement-sc (that (T-past (lv-tr (D-e (Andrew)) (win (the (match)))))))))))),0.8826135774373224
WH.np.isl.sh.04,0.9005785935384615,Who made the announcement that Jane lost the game?,(C-mat-wh (T-past (lv-tr (who) (make (the (announcement-sc (that (T-past (lv-tr (D-e (Jane)) (lose (the (game)))))))))))),0.8026092739599802
WH.np.isl.sh.05,0.9609019872857143,Who made the claim that Amy stole the pizza?,(C-mat-wh (T-past (lv-tr (who) (make (the (claim-n-sc (that (T-past (lv-tr (D-e (Amy)) (steal (the (pizza)))))))))))),0.8248571906112266
WH.np.isl.sh.06,1.0701038036428572,Who heard the rumor that Ralph received the award?,(C-mat-wh (T-past (lv-tr (who) (hear (the (rumor-sc (that (T-past (lv-tr (D-e (Ralph)) (receive (the (award)))))))))))),0.865131995418426
WH.np.isl.sh.07,0.9539806517857142,Who denied the fact that Jared could afford the car?,(C-mat-wh (T-past (lv-tr (who) (deny (the (fact-sc (that (could (lv-tr (D-e (Jared)) (afford (the (car)))))))))))),0.8223045276101281
WH.np.isl.sh.08,0.9535696166923077,Who made the claim that Elizabeth joined the club?,(C-mat-wh (T-past (lv-tr (who) (make (the (claim-n-sc (that (T-past (lv-tr (D-e (Elizabeth)) (join (the (club)))))))))))),0.8221529334452314
WH.np.non.lg.01,0.42374295853846156,What did you hear that Jeff baked?,(C-mat-wh (T-past (lv-tr (you) (hear (that (T-past (lv-tr (D-e (Jeff)) (bake (what))))))))),0.6267471613561562
WH.np.non.lg.02,-0.2843767607857143,What did you deny that Laura ate?,(C-mat-wh (T-past (lv-tr (you) (deny (that (T-past (lv-tr (D-e (Laura)) (eat (what))))))))),0.36558498999961225
WH.np.non.lg.03,0.22250325453846156,What did you announce that Andrew won?,(C-mat-wh (T-past (lv-tr (you) (announce (that (T-past (lv-tr (D-e (Andrew)) (win (what))))))))),0.5525277933233786
WH.np.non.lg.04,-0.07193532971428572,What did you announce that Jane lost?,(C-mat-wh (T-past (lv-tr (you) (announce (that (T-past (lv-tr (D-e (Jane)) (lose (what))))))))),0.4439356754990319
WH.np.non.lg.05,0.9706031598461539,What did you claim that Amy stole?,(C-mat-wh (T-past (lv-tr (you) (claim (that (T-past (lv-tr (D-e (Amy)) (steal (what))))))))),0.8284350874293056
WH.np.non.lg.06,0.3576879997142857,What did you hear that Ralph received?,(C-mat-wh (T-past (lv-tr (you) (hear (that (T-past (lv-tr (D-e (Ralph)) (receive (what))))))))),0.6023853818369342
WH.np.non.lg.07,-0.12669576300000002,What did you deny that Jared could afford?,(C-mat-wh (T-past (lv-tr (you) (deny (that (could (lv-tr (D-e (Jared)) (afford (what))))))))),0.42373943851954005
WH.np.non.lg.08,0.5351867497142857,What did you claim that Elizabeth joined?,(C-mat-wh (T-past (lv-tr (you) (claim (that (T-past (lv-tr (D-e (Elizabeth)) (join (what))))))))),0.6678488305985564
WH.np.non.sh.01,1.268807879,Who heard that Jeff baked a pie?,(C-mat-wh (T-past (lv-tr (who) (hear (that (T-past (lv-tr (D-e (Jeff)) (bake (a (pie)))))))))),0.9384161963261384
WH.np.non.sh.02,0.8241031208461538,Who denied that Laura ate the cookie?,(C-mat-wh (T-past (lv-tr (who) (deny (that (T-past (lv-tr (D-e (Laura)) (eat (the (cookie)))))))))),0.7744042968087963
WH.np.non.sh.03,1.2254496377857143,Who announced that Andrew won the match?,(C-mat-wh (T-past (lv-tr (who) (announce (that (T-past (lv-tr (D-e (Andrew)) (win (the (match)))))))))),0.9224252104621509
WH.np.non.sh.04,0.6859933137857143,Who announced that Jane lost the game?,(C-mat-wh (T-past (lv-tr (who) (announce (that (T-past (lv-tr (D-e (Jane)) (lose (the (game)))))))))),0.7234679140005872
WH.np.non.sh.05,1.0208175192857143,Who claimed that Amy stole the pizza?,(C-mat-wh (T-past (lv-tr (who) (claim (that (T-past (lv-tr (D-e (Amy)) (steal (the (pizza)))))))))),0.846954683461781
WH.np.non.sh.06,1.141612143230769,Who heard that Ralph received the award?,(C-mat-wh (T-past (lv-tr (who) (hear (that (T-past (lv-tr (D-e (Ralph)) (receive (the (award)))))))))),0.8915050404378527
WH.np.non.sh.07,0.5736692192142857,Who denied that Jared could afford the car?,(C-mat-wh (T-past (lv-tr (who) (deny (that (could (lv-tr (D-e (Jared)) (afford (the (car)))))))))),0.6820415793944432
WH.np.non.sh.08,0.9459056542142857,Who claimed that Elizabeth joined the club?,(C-mat-wh (T-past (lv-tr (who) (claim (that (T-past (lv-tr (D-e (Elizabeth)) (join (the (club)))))))))),0.8193263816244947
WH.sub.isl.lg.01,-0.8235397557857143,Who do you think the gift from prompted the rumor about the senator?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (gift-pobj (from (who)))) (prompt (the (rumor-pobj (about (the (senator))))))))))))),0.16673587642926216
WH.sub.isl.lg.02,-0.9467181959285714,Who do you think the speech by interrupted the news report about the mayor?,(C-mat-wh (T-pres (lv-tr (you) (think (that (T-past (lv-tr (the (speech-pobj (by (who)))) (interrupt (the (news_report-pobj (about (the (mayor))))))))))))),0.1213063423912565
